hospital_id,hospital_name,doctor_npi,doctor_full_name,department,specialty
1588905723,"FAMILY RECOVERY, LLC",1356763387,Dr. NANCY ABU-BONSRAH,Surgery,Neurological Surgery
1588905723,"FAMILY RECOVERY, LLC",1205893161,Dr. JAMIE ADAM,Pathology,"Pathology, Clinical Pathology/Laboratory Medicine"
1588905723,"FAMILY RECOVERY, LLC",1285938563,Dr. CAROL ADAMS,General/Other,"Nurse Anesthetist, Certified Registered"
1588905723,"FAMILY RECOVERY, LLC",1326188756,Dr. KRISTIN ADAMS,General/Other,Electrodiagnostic Medicine
1588905723,"FAMILY RECOVERY, LLC",1184809956,Dr. WESLEY ADAMS,Ophthalmology,Ophthalmology
1588905723,"FAMILY RECOVERY, LLC",1871120881,Dr. COMFORT ADEWUNMI,Internal Medicine,"Internal Medicine, Geriatric Medicine"
1588905723,"FAMILY RECOVERY, LLC",1508298316,Dr. AMY ADRIAN,General/Other,Nurse Practitioner
1588905723,"FAMILY RECOVERY, LLC",1760659783,Dr. FARYAL AFZAL,General/Other,Hospitalist
1588905723,"FAMILY RECOVERY, LLC",1093577942,Dr. LAURA AGUIRRE,General/Other,Nurse Practitioner
1588905723,"FAMILY RECOVERY, LLC",1033198676,Dr. KARL AHLSWEDE,Surgery,"Surgery, Hospice and Palliative Medicine"
1588905723,"FAMILY RECOVERY, LLC",1871001669,Dr. SANDRA AHLSWEDE,General/Other,Nurse Practitioner
1588905723,"FAMILY RECOVERY, LLC",1538535612,Dr. MALEEHA AHMAD,Surgery,Neurological Surgery
1588905723,"FAMILY RECOVERY, LLC",1053752147,Dr. AAMIR AHMED,Internal Medicine,Internal Medicine
1588905723,"FAMILY RECOVERY, LLC",1568297075,Dr. JANETTE AIKEY,General/Other,"Psychologist, Psychoanalysis"
1588905723,"FAMILY RECOVERY, LLC",1396430492,Dr. KYLIE AKERS,General/Other,Occupational Therapist
1588905723,"FAMILY RECOVERY, LLC",1639305923,Dr. MICHAEL AKINYEMI,Radiology,"Radiology, Vascular & Interventional Radiology"
1588905723,"FAMILY RECOVERY, LLC",1487662169,Dr. SAYED ALAMY,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1588905723,"FAMILY RECOVERY, LLC",1386693836,Dr. CARL ALBRIGHT,Surgery,"Podiatrist, Foot & Ankle Surgery"
1588905723,"FAMILY RECOVERY, LLC",1356337489,Dr. JOHN ALBRIGHT,Surgery,"Podiatrist, Foot & Ankle Surgery"
1588905723,"FAMILY RECOVERY, LLC",1780684688,Dr. THOMAS ALBRIGHT,General/Other,
1588905723,"FAMILY RECOVERY, LLC",1164172870,Dr. ANGELA ALEXANDER,General/Other,Nurse Practitioner
1588905723,"FAMILY RECOVERY, LLC",1548290380,Dr. MAHER ALHASHIMI,Emergency Medicine,Emergency Medicine
1588905723,"FAMILY RECOVERY, LLC",1528205085,Dr. SAYYIDAH ALI,General/Other,Counselor
1588905723,"FAMILY RECOVERY, LLC",1598326829,Dr. MOHAMMAD ALKHAWAJA,General/Other,Hospitalist
1588905723,"FAMILY RECOVERY, LLC",1881951762,Dr. NATASHA ALLIGOOD-PERCOCO,Obstetrics & Gynecology,Obstetrics & Gynecology
1588905723,"FAMILY RECOVERY, LLC",1194305433,Dr. RAHWANA AMARE,Physical Medicine & Rehabilitation,Physical Medicine & Rehabilitation
1588905723,"FAMILY RECOVERY, LLC",1558817742,Dr. ALYSSA AMATO,General/Other,Social Worker
1588905723,"FAMILY RECOVERY, LLC",1518113570,Dr. MARISSA AMBRON,Internal Medicine,Internal Medicine
1588905723,"FAMILY RECOVERY, LLC",1497723936,Dr. DAVID AMBROSE,Obstetrics & Gynecology,"Obstetrics & Gynecology, Obstetrics"
1588905723,"FAMILY RECOVERY, LLC",1205099843,Dr. DAVID AMBROSE,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1588905723,"FAMILY RECOVERY, LLC",1588047039,Dr. ARTI AMEET,Internal Medicine,Internal Medicine
1588905723,"FAMILY RECOVERY, LLC",1235275827,Dr. BRUCE ANDERSON,General/Other,Psychologist
1588905723,"FAMILY RECOVERY, LLC",1427026970,Dr. ELIZABETH ANDERSON,Family Medicine,Family Medicine
1588905723,"FAMILY RECOVERY, LLC",1376500207,Dr. KARLA ANDERSON,General/Other,
1588905723,"FAMILY RECOVERY, LLC",1215068382,Dr. MONICA ANDERSON,General/Other,"Specialist/Technologist, Athletic Trainer"
1588905723,"FAMILY RECOVERY, LLC",1023539970,Dr. TONYA ANDERSON,General/Other,"Counselor, Mental Health"
1588905723,"FAMILY RECOVERY, LLC",1447285564,Dr. CHRISTIAN ANDROVETTE,General/Other,Physician Assistant
1588905723,"FAMILY RECOVERY, LLC",1831870732,Dr. KATIE ANGELELLI,General/Other,Social Worker
1588905723,"FAMILY RECOVERY, LLC",1326920695,Dr. SOPHIA ANNICELLI,General/Other,Behavior Technician
1588905723,"FAMILY RECOVERY, LLC",1558002501,Dr. BRIAN ANYANWU,Internal Medicine,Internal Medicine
1588905723,"FAMILY RECOVERY, LLC",1831078252,Dr. GABRIELLE APIGO,General/Other,Acupuncturist
1588905723,"FAMILY RECOVERY, LLC",1407800949,Dr. SAUL ARBER,General/Other,
1588905723,"FAMILY RECOVERY, LLC",1154484129,Dr. SABREENA ARIF,Internal Medicine,Internal Medicine
1588905723,"FAMILY RECOVERY, LLC",1043862824,Dr. KAREN ARMSON,Orthopedic Surgery,"Physical Therapist, Orthopedic"
1588905723,"FAMILY RECOVERY, LLC",1972754984,Dr. BARBARA ARNS,General/Other,Occupational Therapist
1588905723,"FAMILY RECOVERY, LLC",1689121014,Dr. KOMAL ARSH,Family Medicine,Family Medicine
1588905723,"FAMILY RECOVERY, LLC",1356209407,Dr. JOSHUA ARTHUR,General/Other,Behavior Technician
1588905723,"FAMILY RECOVERY, LLC",1245199744,Dr. KATELYN ARTHUR,General/Other,Nurse Practitioner
1588905723,"FAMILY RECOVERY, LLC",1346628732,Dr. TINA ASHTON,General/Other,Home Health
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1346367547,Dr. ELIZABETH AARON,General/Other,Physical Therapist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1326453259,Dr. SALAH ABDELHADI,Radiology,"Radiology, Diagnostic Radiology"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1972191955,Dr. DIANA ABDELSHAHID,General/Other,Pharmacist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1386027068,Dr. ABDULLATEEF ABDULKAREEM,General/Other,Hospitalist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1629362850,Dr. DAVID ABEL,Internal Medicine,"Internal Medicine, Infectious Disease"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1760446694,Dr. KATHRYN ABELLO,Obstetrics & Gynecology,Obstetrics & Gynecology
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1972567626,Dr. ASHRAF ABOU-ELELLA,Hematology,"Pathology, Hematology"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1962242099,Dr. JOYCE ABRAHAM,General/Other,"Nurse Anesthetist, Certified Registered"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1700644259,Dr. LOUISE ABRAHAM,General/Other,Physical Therapist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1831808013,Dr. YASMIN ABREU,General/Other,Social Worker
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1407547961,Dr. LEANNE ABUGOV-SCHALLER,General/Other,"Counselor, Professional"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1053347757,Dr. MARIE ACEBO,General/Other,"Dietitian, Registered"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1093936437,Dr. KAMLESH ACHARYA,Family Medicine,Family Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1447891262,Dr. CATHERINE ACOSTA,General/Other,Social Worker
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1770221525,Dr. JURNEE ACOSTA,General/Other,Massage Therapist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1366615726,Dr. DEANNA ADAIR,General/Other,Physical Therapist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1922858166,Dr. ALYSSA ADAM,General/Other,"Nurse Practitioner, Family"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1659138543,Dr. PAIGE ADAMCZAK,General/Other,Counselor
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1003896283,Dr. NANCY ADAMOPOULOS,Internal Medicine,Internal Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1356184733,Dr. JILL ADAMS,Family Medicine,Family Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1073878849,Dr. JULIE ADAMS,General/Other,Physician Assistant
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1043249915,Dr. MAXWELL ADAMS,Surgery,"Dentist, Oral and Maxillofacial Surgery"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1003311598,Dr. NICOLE ADAMS,General/Other,Social Worker
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1780041723,Dr. REBECCA ADAMS,General/Other,"Nurse Practitioner, Gerontology"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1366437212,Dr. SUSAN ADAMS,General/Other,"Nurse Anesthetist, Certified Registered"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1427831627,Dr. SYLVIA ADAMS,General/Other,Registered Nurse
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1750368684,Dr. WILLIAM ADAMS,Emergency Medicine,Emergency Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1902412273,Dr. ALBERT ADDAI,General/Other,Pharmacist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1649269150,Dr. CHRISTOPHER ADDIS,Internal Medicine,Internal Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1700204609,Dr. SAJEEB ADHIKARY,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1437719895,Dr. ANTONIO ADILETTA,Radiology,"Radiology, Diagnostic Radiology"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1205267689,Dr. KRISTIN ADKINS,General/Other,"Nurse Anesthetist, Certified Registered"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1568422665,Dr. CARL ADOLPH,Surgery,Orthopaedic Surgery
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1033389242,Dr. STEVEN ADSITT,General/Other,Physical Therapist
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1194341677,Dr. MICHAEL ADU,Family Medicine,Family Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1194706143,Dr. SANDHYA ADUSUMILLI,Internal Medicine,"Internal Medicine, Rheumatology"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1811856461,Dr. JAMIE ADZEMA,General/Other,Registered Nurse
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1871146969,Dr. JONATHAN ADZEMA,General/Other,"Nurse Anesthetist, Certified Registered"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1932367919,Dr. JOHN AFFUSO,Surgery,Surgery
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1205308400,Dr. DOUGLAS AGARD,General/Other,"Nurse Practitioner, Acute Care"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1225489545,Dr. SHILPA AGARWAL,Surgery,Surgery
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1043625726,Dr. NIDHI AGRAWAL,Anesthesiology,"Anesthesiology, Pain Medicine"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1659301638,Dr. MERCEDES AGUDO,Psychiatry,"Psychiatry & Neurology, Child & Adolescent Psychiatry"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1477754638,Dr. VICTOR AGUSTA,Urology,Urology
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1588139315,Dr. HAYLEY AHLEFELD,General/Other,Social Worker
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1114128485,Dr. MASOOD AHMAD,Internal Medicine,"Internal Medicine, Critical Care Medicine"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1871160218,Dr. NAQEEB AHMAD,General Practice,"Dentist, General Practice"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1083736227,Dr. SHEELA AHMED,Internal Medicine,"Internal Medicine, Critical Care Medicine"
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1669705471,Dr. TARIG AHMED,Internal Medicine,Internal Medicine
1649324963,"CARLISLE HMA PHYSICIAN MANAGEMENT, LLC",1205877982,Dr. CHANG AHN,Physical Medicine & Rehabilitation,Physical Medicine & Rehabilitation
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1134930597,Dr. DALLAS ACKER,General/Other,"Nurse Practitioner, Psych/Mental Health"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1114473147,Dr. JENNIFER ADAMS,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1477627727,Dr. CHRISTOPHER ADSIT,General/Other,Optometrist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1548382476,Dr. KRISTIN AFRASIABI,General/Other,"Dietitian, Registered"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1750726436,Dr. KATHRYN AH WONG,General/Other,"Counselor, Mental Health"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1649254459,Dr. ROBERT ALALY,Radiology,"Radiology, Vascular & Interventional Radiology"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1407250038,Dr. THERESE ALCORN,General/Other,Registered Nurse
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1740273648,Dr. MARY ALESSANDRINO,General/Other,Physical Therapist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1063476166,Dr. JOHN ALEXANDER,General/Other,Optometrist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1083999106,Dr. LYNN ALLEN,General/Other,Advanced Practice Midwife
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1376511071,Dr. MICHELE ALLGEIER,General/Other,"Nurse Anesthetist, Certified Registered"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1912906587,Dr. CORY ALTABET,General/Other,Chiropractor
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1720254394,Dr. TIFFANY ALVAREZ,General/Other,"Counselor, Mental Health"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1265910350,Dr. KAITLYN ANDERSON,General/Other,Physical Therapist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1770246464,Dr. MANDY ANDERSON,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1396105854,Dr. SUE ANNUNZIATA-ZIELINSKI,General/Other,Pharmacist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1568876654,Dr. REBECCA ANTHONY,General/Other,Social Worker
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1114795176,Dr. STEFANIE ARBLASTER,General/Other,"Dietitian, Registered"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1912382847,Dr. LEAH ARLINGTON,General/Other,Nurse Practitioner
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1447573886,Dr. KALLE ARMOUR,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1083906119,Dr. ANNE-LISE ARMSTRONG,Internal Medicine,Internal Medicine
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1114994530,Dr. J. ARNO,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1487929055,Dr. KRISTY ARRIGAN,General/Other,Physical Therapy Assistant
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1033627849,Dr. JESSICA ASHBAUGH,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1720056807,Dr. BARBARA ATTS-HOFFMAN,General/Other,Physician Assistant
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1578631628,Dr. ALAN BAILEY,General Practice,"Dentist, General Practice"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1699714733,Dr. JOHN BAILEY,Internal Medicine,"Internal Medicine, Geriatric Medicine"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1649349507,Dr. ROBIN BAILEY,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1447325899,Dr. TODD BAILEY,General Practice,"Dentist, General Practice"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1659466704,Dr. JEFFREY BALDWIN,General/Other,Physical Therapy Assistant
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1508188863,Dr. KRISTINA BALOG,General/Other,Pharmacist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1689217663,Dr. NICHOLAS BANCROFT,General/Other,Physical Therapist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1770312662,Dr. NATALIE BARCINAS,General/Other,Physician Assistant
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1710141775,Dr. SARAH BARCO,Obstetrics & Gynecology,Obstetrics & Gynecology
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1033871090,Dr. LEA BARGER,General/Other,Registered Nurse
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1306533005,Dr. ROBIN BARNES,General/Other,"Social Worker, Clinical"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1649155391,Dr. TREVOR BARR,General/Other,Registered Nurse
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1710092390,Dr. CLIFTON BARRETTA,General/Other,Podiatrist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1639664055,Dr. LOGAN BARTSCH,General/Other,Student in an Organized Health Care Education/Training Program
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1285614263,Dr. ROBERT BAZYLAK,Family Medicine,Family Medicine
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1346034741,Dr. VERONICA BEJAN,General/Other,Student in an Organized Health Care Education/Training Program
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1982008512,Dr. KIMBERLY BELFIORE,General/Other,Registered Nurse
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1659532760,Dr. MARGARET BELL,General/Other,Occupational Therapy Assistant
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1295957553,Dr. ALAN BENNETT,General/Other,Psychologist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1396982765,Dr. PAUL BENSUR,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1003886656,Dr. KATHLEEN BERKEY,General/Other,"Counselor, Professional"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1891808655,Dr. KENTON BERTRAM,General/Other,Chiropractor
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1881937910,Dr. LEZLEE BETTS,General/Other,"Social Worker, Clinical"
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1972080901,Dr. AMY BEVACQUA,General/Other,Physical Therapist
1245081322,"DOCTORS OF EMERGENCY MEDICINE OF ILLINOIS III, LLC",1205938008,Dr. MARIAN BIDEAUX,General/Other,"Social Worker, Clinical"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1215128434,Dr. JOSEPH ABALOS,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1063005551,Dr. EMILY ADAMS,Family Medicine,Family Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1902845233,Dr. KEITH ADAMS,Emergency Medicine,Emergency Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1376846782,Dr. SHEILA ADAMS,General/Other,Occupational Therapy Assistant
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1831736982,Dr. ASHLEY AHRENS,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1316775406,Dr. GHADER AL-ASADY,General/Other,Physical Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1588602627,Dr. MHD AL-MARRAWI,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1578336665,Dr. AUBREY ALFEO,General/Other,Nurse Practitioner
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1467267021,Dr. KAYLA ALLEN,General/Other,Occupational Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1023736451,Dr. KELSI ALSOP,General/Other,"Nurse Practitioner, Family"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1053689067,Dr. ALLISON AMSLER,General/Other,Physician Assistant
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1235132630,Dr. DAVID ANDRES,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1992875199,Dr. RYAN ANTRILLI,General/Other,"Dietitian, Registered"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1457751257,Dr. ELIZA APPAU,General/Other,Nurse Practitioner
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1902257058,Dr. ASHLEY ARDELLITZ,General/Other,"Physician Assistant, Medical"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1801449210,Dr. KELSEY ARMSTRONG,General/Other,Physician Assistant
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1962076034,Dr. VARINDER BANSRO,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1013509199,Dr. HANNAH BARGER,General/Other,Physician Assistant
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1285180422,Dr. ANDREA BARTLEY,General/Other,Physical Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1790419992,Dr. KELLY BAUER,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1215220439,Dr. LISA BAUMGARTNER,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1013390236,Dr. IBRAHIM BAWAB,"Ear, Nose & Throat (ENT)",Otolaryngology
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1225008188,Dr. NORMAN BEALS,Family Medicine,Family Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1164191722,Dr. RACHEL BECKER,General/Other,Occupational Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1730836966,Dr. ANDREW BEELS,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1184435745,Dr. BAYLEE BEITH,General/Other,"Registered Nurse, Maternal Newborn"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1851693105,Dr. CAROLYN BELL,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1265704605,Dr. JOANNA BELL,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1578721247,Dr. MELANIE BEST,Pediatrics,"Nurse Practitioner, Pediatrics"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1033144662,Dr. NARENDRA BHAGWANDIEN,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1003196056,Dr. MINDY BISH,General/Other,"Dietitian, Registered"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1538161997,Dr. JENNIFER BISHOP,Pediatrics,Pediatrics
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1437139953,Dr. DONALD BITTNER,Radiology,"Radiology, Diagnostic Radiology"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1427073873,Dr. RANDY BOGGESS,Emergency Medicine,Emergency Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1982990701,Dr. LAINE BOOKWALTER,General/Other,"Social Worker, Clinical"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1346290319,Dr. JULIA BORDELL,General/Other,"Physician Assistant, Medical"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1619294493,Dr. JESSICA BOWES,General/Other,Occupational Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1477912756,Dr. JEREMY BOWSER,General/Other,Registered Nurse
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1982899373,Dr. TAIT BRADY,General/Other,Physical Therapist
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1265956247,Dr. SARAH BRENOT,Physical Medicine & Rehabilitation,"Occupational Therapist, Physical Rehabilitation"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1366407850,Dr. LYNNE BRYAN,Obstetrics & Gynecology,"Nurse Practitioner, Obstetrics & Gynecology"
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1689624595,Dr. TODD BUSH,Internal Medicine,Internal Medicine
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1437480217,Dr. MARGARET BUTLER,General/Other,"Speech-Language Pathologist,  "
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1801987227,Dr. LINDA CABALLERO-GOEHRINGER,Pediatrics,Pediatrics
1265727010,NORTHWEST HOSPITALIST PHYSICIANS LLP,1730704727,Dr. SHILOH CAMPBELL,General/Other,"Nurse Practitioner, Family"
